CSCE 412 Project 3 - Load Balancer Log
Mode: Single Load Balancer
Initial servers (per pool in Switch mode): 10
Total cycles: 10000
Task time range: [5, 100]
Request arrival probability: 0.4
Adjust cooldown cycles: 50

Starting queue size: 995

Cycle 5000: Queue=1099 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=14 idle=0), Completed=1279, Blocked=13, Discarded=669
Cycle 5050: Queue=1100 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=14 idle=0), Completed=1289, Blocked=13, Discarded=674
Cycle 5100: Queue=1098 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=14 idle=0), Completed=1307, Blocked=13, Discarded=685
Cycle 5150: Queue=1100 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=14 idle=0), Completed=1319, Blocked=13, Discarded=691
Cycle 5200: Queue=1098 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=14 idle=0), Completed=1334, Blocked=13, Discarded=698
Cycle 5250: Queue=1099 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=14 idle=0), Completed=1344, Blocked=13, Discarded=705
Cycle 5300: Queue=1100 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=14 idle=0), Completed=1357, Blocked=13, Discarded=712
Cycle 5350: Queue=1100 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=14 idle=0), Completed=1369, Blocked=13, Discarded=717
Cycle 5400: Queue=1098 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=14 idle=0), Completed=1386, Blocked=13, Discarded=721
Cycle 5450: Queue=1100 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=13 idle=1), Completed=1394, Blocked=13, Discarded=730
Cycle 5500: Queue=1100 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=14 idle=0), Completed=1406, Blocked=14, Discarded=735
Cycle 5550: Queue=1100 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=14 idle=0), Completed=1421, Blocked=14, Discarded=745
Cycle 5600: Queue=1099 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=14 idle=0), Completed=1432, Blocked=14, Discarded=760
Cycle 5650: Queue=1098 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=14 idle=0), Completed=1449, Blocked=15, Discarded=765
Cycle 5700: Queue=1098 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=14 idle=0), Completed=1463, Blocked=15, Discarded=773
Cycle 5750: Queue=1100 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=13 idle=1), Completed=1481, Blocked=15, Discarded=778
Cycle 5800: Queue=1100 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=13 idle=1), Completed=1498, Blocked=15, Discarded=784
Cycle 5850: Queue=1099 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=14 idle=0), Completed=1505, Blocked=16, Discarded=804
Cycle 5900: Queue=1097 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=14 idle=0), Completed=1522, Blocked=17, Discarded=806
Cycle 5950: Queue=1097 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=14 idle=0), Completed=1533, Blocked=17, Discarded=812
Cycle 6000: Queue=1097 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=14 idle=0), Completed=1547, Blocked=17, Discarded=817
Cycle 6050: Queue=1099 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=14 idle=0), Completed=1560, Blocked=17, Discarded=827
Cycle 6100: Queue=1099 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=14 idle=0), Completed=1573, Blocked=17, Discarded=836
Cycle 6150: Queue=1099 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=13 idle=1), Completed=1585, Blocked=17, Discarded=848
Cycle 6200: Queue=1098 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=14 idle=0), Completed=1602, Blocked=17, Discarded=851
Cycle 6250: Queue=1100 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=12 idle=2), Completed=1615, Blocked=17, Discarded=859
Cycle 6300: Queue=1095 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=14 idle=0), Completed=1631, Blocked=17, Discarded=868
Cycle 6350: Queue=1097 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=13 idle=1), Completed=1646, Blocked=17, Discarded=875
Cycle 6400: Queue=1098 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=14 idle=0), Completed=1658, Blocked=17, Discarded=877
Cycle 6450: Queue=1097 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=14 idle=0), Completed=1673, Blocked=17, Discarded=889
Cycle 6500: Queue=1100 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=13 idle=1), Completed=1684, Blocked=17, Discarded=892
Cycle 6550: Queue=1100 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=14 idle=0), Completed=1697, Blocked=17, Discarded=898
Cycle 6600: Queue=1099 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=14 idle=0), Completed=1710, Blocked=17, Discarded=906
Cycle 6650: Queue=1098 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=14 idle=0), Completed=1726, Blocked=17, Discarded=910
Cycle 6700: Queue=1097 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=12 idle=2), Completed=1742, Blocked=17, Discarded=915
Cycle 6750: Queue=1099 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=14 idle=0), Completed=1752, Blocked=17, Discarded=918
Cycle 6800: Queue=1099 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=14 idle=0), Completed=1769, Blocked=18, Discarded=923
Cycle 6850: Queue=1095 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=14 idle=0), Completed=1784, Blocked=18, Discarded=930
Cycle 6900: Queue=1100 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=14 idle=0), Completed=1792, Blocked=18, Discarded=939
Cycle 6950: Queue=1100 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=14 idle=0), Completed=1805, Blocked=18, Discarded=948
Cycle 7000: Queue=1097 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=14 idle=0), Completed=1818, Blocked=18, Discarded=956
Cycle 7050: Queue=1099 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=14 idle=0), Completed=1830, Blocked=18, Discarded=964
Cycle 7100: Queue=1097 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=14 idle=0), Completed=1848, Blocked=18, Discarded=971
Cycle 7150: Queue=1100 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=14 idle=0), Completed=1858, Blocked=18, Discarded=982
Cycle 7200: Queue=1100 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=14 idle=0), Completed=1869, Blocked=18, Discarded=996
Cycle 7250: Queue=1095 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=14 idle=0), Completed=1882, Blocked=18, Discarded=1002
Cycle 7300: Queue=1100 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=14 idle=0), Completed=1894, Blocked=18, Discarded=1009
Cycle 7350: Queue=1100 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=14 idle=0), Completed=1909, Blocked=18, Discarded=1016
Cycle 7400: Queue=1100 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=14 idle=0), Completed=1921, Blocked=18, Discarded=1027
Cycle 7450: Queue=1099 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=14 idle=0), Completed=1937, Blocked=18, Discarded=1035
Cycle 7500: Queue=1100 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=14 idle=0), Completed=1948, Blocked=18, Discarded=1041
Cycle 7550: Queue=1094 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=14 idle=0), Completed=1963, Blocked=18, Discarded=1051
Cycle 7600: Queue=1097 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=14 idle=0), Completed=1975, Blocked=18, Discarded=1055
Cycle 7650: Queue=1097 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=14 idle=0), Completed=1991, Blocked=18, Discarded=1057
Cycle 7700: Queue=1099 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=14 idle=0), Completed=2005, Blocked=18, Discarded=1065
Cycle 7750: Queue=1097 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=14 idle=0), Completed=2017, Blocked=18, Discarded=1072
Cycle 7800: Queue=1098 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=14 idle=0), Completed=2026, Blocked=18, Discarded=1080
Cycle 7850: Queue=1096 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=14 idle=0), Completed=2041, Blocked=18, Discarded=1088
Cycle 7900: Queue=1100 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=14 idle=0), Completed=2051, Blocked=18, Discarded=1094
Cycle 7950: Queue=1095 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=13 idle=1), Completed=2066, Blocked=18, Discarded=1100
Cycle 8000: Queue=1090 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=14 idle=0), Completed=2083, Blocked=18, Discarded=1100
Cycle 8050: Queue=1093 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=14 idle=0), Completed=2099, Blocked=18, Discarded=1100
Cycle 8100: Queue=1100 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=14 idle=0), Completed=2111, Blocked=18, Discarded=1103
Cycle 8150: Queue=1094 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=14 idle=0), Completed=2124, Blocked=18, Discarded=1114
Cycle 8200: Queue=1098 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=14 idle=0), Completed=2134, Blocked=18, Discarded=1117
Cycle 8250: Queue=1099 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=14 idle=0), Completed=2146, Blocked=18, Discarded=1118
Cycle 8300: Queue=1099 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=14 idle=0), Completed=2158, Blocked=18, Discarded=1127
Cycle 8350: Queue=1100 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=14 idle=0), Completed=2172, Blocked=18, Discarded=1132
Cycle 8400: Queue=1097 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=13 idle=1), Completed=2183, Blocked=18, Discarded=1139
Cycle 8450: Queue=1100 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=14 idle=0), Completed=2191, Blocked=18, Discarded=1147
Cycle 8500: Queue=1098 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=14 idle=0), Completed=2204, Blocked=18, Discarded=1159
Cycle 8550: Queue=1096 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=14 idle=0), Completed=2216, Blocked=19, Discarded=1164
Cycle 8600: Queue=1100 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=14 idle=0), Completed=2228, Blocked=19, Discarded=1171
Cycle 8650: Queue=1097 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=14 idle=0), Completed=2241, Blocked=19, Discarded=1179
Cycle 8700: Queue=1100 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=14 idle=0), Completed=2251, Blocked=19, Discarded=1186
Cycle 8750: Queue=1099 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=14 idle=0), Completed=2262, Blocked=19, Discarded=1204
Cycle 8800: Queue=1099 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=14 idle=0), Completed=2274, Blocked=19, Discarded=1216
Cycle 8850: Queue=1100 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=14 idle=0), Completed=2287, Blocked=19, Discarded=1221
Cycle 8900: Queue=1098 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=13 idle=1), Completed=2305, Blocked=19, Discarded=1227
Cycle 8950: Queue=1100 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=14 idle=0), Completed=2318, Blocked=19, Discarded=1237
Cycle 9000: Queue=1097 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=14 idle=0), Completed=2333, Blocked=19, Discarded=1247
Cycle 9050: Queue=1100 [target 700-1120, cap=1100] (IN RANGE), Servers=14 (active=12 idle=2), Completed=2346, Blocked=19, Discarded=1256
